Unnamed: 0,Author,Comment,PublishedAt,IsReply,label
1239,@lukemckenzie0121,Literally the most respectful lip sync I’ve seen. Both were avoiding each others space while still using it,2024-04-22T14:57:37Z,True,positive
1929,@minghebai6682,respect to China for fighting with unfair trade rules,2025-04-09T18:45:26Z,False,positive
1222,@keitakuro5414,Nymphia not only represents the Asian community but she also represents the butterflies that never got the chance to live there from Asia,2024-04-20T21:48:28Z,False,positive
305,@ivancerepes6690,"Wow. This was amazing...the character, the props, the magic... brilliant",2023-10-02T08:54:39Z,False,positive
1073,@hirodotwav,I love watching videos like these and laughing at the fact that I’d never make them because I’m way too lazy of a person to do so,2021-06-24T11:00:40Z,False,positive
923,@user-tu9bh1uq3x,@@briankimotho5622 Thank you! Best wishes to you!,2025-01-14T04:21:35Z,True,positive
252,@michellegrimm3991,"This was a phenomenal performance!!! Poor Amanda lol. The Witches definitely need their own show, whether on screen, the road or both! I definitely want to see more of them!",2023-08-21T20:52:05Z,False,positive
362,@danieldmyers,@@theAwakeningimpulse ily,2023-03-29T18:29:07Z,True,positive
249,@aileenjimenez196,coz why not 🥳,2021-04-12T13:48:16Z,True,positive
1596,@semmu93,this is disgustingly high quality,2023-12-09T03:20:28Z,False,positive
960,@XKCchannel,"Success is inextricably linked to the choices and efforts we make in pursuit of it. Accumulating wealth, for example, often hinges on cultivating sound practices, such as consistent saving and strategic investing. Financial literacy and responsible money management are undeniably crucial, yet many tend to avoid these topics, often to their detriment down the road. My sincere hope is that everyone who encounters these words finds prosperity and fulfillment in life!",2024-12-21T04:23:02Z,False,positive
732,@paumerwil,If there was any question as to whether or not they can sing it live-----THE QUESTION HAS BEEN ANSWERED.  Bravo!!!!,2025-04-19T04:56:45Z,False,positive
1841,@sdfsdfgwert,"I've been waiting for your review to help me make a decision. Yay, I'm going to order the small size in  *condup*  now! Thank you so much! I love your enthusiasm and excitement ❤",2025-04-03T06:33:49Z,True,positive
983,@tobyjacob8701,"I love the opening statement Nischa! Great video, I always learn something every time! 🙏💯",2024-10-20T23:05:58Z,False,positive
1107,@sonavitkova8273,"In the Czech Republic we call it ""koblihy"" and we fill them mainly with jam. They can be bought in the store at any time, but at home we usually bake them around Easter. We also make other types of pastry from the same dough - vánočka (""Christmas bred""), jidáše (""Judas""), mazanec (""flatbread"")... it´s so delicious!!!🍩",2022-01-09T22:37:23Z,False,positive
1537,@patriciareyes1356,"I LOVED Zendaya. She was giving me Diana Ross in Mahogany vibes!😍 Loved Kylie’s dress, but that poor girl’s face!!💀 Gigi was a stunning golden girl. Zoe Saldana - stunning. Cardi looked great giving green velvet couch vibes. Rihanna nailed the assignment, baby bump and all! All and all a lot of good looks.",2025-05-07T21:01:59Z,False,positive
1760,@elis_moon,Waaah! Vera and Patrick make the bestest team! Yay! Horror is so fun with them! Coo coo!,2025-05-10T05:00:25Z,True,positive
1519,@myrtle7043,ASAP Rocky was killing it. He was the best dress in the male category ❤,2025-05-06T11:22:39Z,False,positive
1422,@HeyTripleJ,Domingo saying “hey Matt” as the intro to his part is literally the best part 😂😂😂😂😂😂,2024-10-24T21:14:40Z,False,positive
1618,@AtollEntertainment,The final Conjuring. I never thought I’d see the day.  Amazing franchise.,2025-05-08T17:24:19Z,False,positive
1102,@bruh666,that's so cute,2021-06-21T11:40:35Z,True,positive
647,@dpactootle2522,@@donkeychan491 Exactly. You cannot beat free and freedom.,2025-01-24T18:25:12Z,True,positive
1201,@jvhn3726,Watching this after the 2025 finale just to remind of how good this was,2025-04-19T04:42:59Z,False,positive
1330,@Rin-le7cx,Yes I did it. And started online selling. Best decision I did,2019-09-04T01:04:12Z,True,positive
1668,@someonecurious7600,"this was so helpful I want to move to amsterdam a few months later I also work in tech ,   kept watching videos about where to live this was by far the best-detailed video I have seen.",2023-03-29T12:51:05Z,False,positive
397,@atbu9427,"Yep, By the way your DNA 🧬🧬🧬 Videos are also great",2021-04-08T16:03:35Z,True,positive
1106,@heylookatmelookatme,"I made this recipe and followed it exactly.  Unlike a brioche, this is a neutral-flavored donut, just so you know.   The donuts were chewy (in a good way), soft and delicious.  My hub loved the vanilla custard.   I didn't get the coveted ""waist"" demarcation, which means I should've proofed longer----I was just super-paranoid of overproofing. Nonetheless, it's an excellent recipe and I'll be making them again.  Thank you!",2025-04-12T19:57:36Z,False,positive
88,@emmyrenny6497,"Most powerful meditation I’ve done. So many core memories of when I was a care-free, happy, spirited child came up. Thank you.",2024-01-31T01:24:01Z,False,positive
1443,@FlyingFerrari-nv8gq,I know it actually looks so good,2024-03-05T21:43:13Z,True,positive
273,@external13,"tbh, amanda is greatest than all of the judges. she just go with the flow even with fear",2023-03-25T08:40:33Z,False,positive
447,@prosteada8149,I really love Our song in this stretching! ❤️I was so happy when i heard it.,2021-06-21T14:42:13Z,False,positive
1704,@altberg__,"I have to say, this video was so inspiring. Thank you. 😊 I am in a similar situation right now, as you mentioned in the last part. I am looking for the next step, and Amsterdam is really a place where I would love to take this step. cheers from austria.",2023-12-07T15:24:43Z,False,positive
805,@Scoonie85,When I read this I pictured Billy Bob Thornton as Bad Santa saying it😂,2024-12-05T00:32:25Z,True,positive
1313,@tjweaverling1697,"agreed!! i think nymphia’s unparalleled confidence during the lip sync was unforeseen which def cause sapphira to stress tf out. also, this being nymphia’s first lip sync was rly helpful because every stunt was gaggy plus the reveals while sapphira did basic reveals with stunts we had seen in three lip syncs prior…. love them both tho!",2024-07-08T20:16:03Z,True,positive
644,@tinyLetLoose,I'm born and raised in South Central Los Angeles. Hyde Park & 10th Av. I am 27 years old....never seen a musical in my life... but hearing this lady Cynthia sing that last part of this song did something to my soul. I just started crying. It's almost scary to me. 🙏🏼,2025-04-16T01:35:51Z,False,positive
669,@zaidlacksalastname4905,Depends on the version. The cool Bloomsbury ones and those abstract negative space mosscovers are amazing.,2023-11-28T20:19:36Z,True,positive
759,@Brooklyn_Skibi,Listen to this when i get bored and want some chills 🙌,2025-04-16T01:06:10Z,False,positive
1125,@uriahinspirations,"The fact she give the fans exactly what they wanted, she redid the song and made a VIDEO THIS IS CRAZY",2025-04-18T20:27:15Z,False,positive
1096,@eyelash-bug,That’s so cool!!!,2025-04-18T18:23:25Z,True,positive
1409,@anonamouse.p4115,"I agree, it is disrespect to ANNA WINTOUR and THE MET and their yearly Curators. This year especially, if you disrespected the assignment you were outnumbered by those who went ALL-IN. I would love a hardcover table book of this Year's participants. It just speaks, ""SPIRIT"" through DANDY x!",2025-05-06T08:09:41Z,True,positive
111,@Froggylife231,Ur kenough  All of u are (─‿‿─)♡,2024-05-21T05:17:01Z,True,positive
475,@ΝιναΑθανασιαδου-υ7γ,People : Which is your favorite part of the video ? Me : always the view and the music!!! 💕😍,2021-06-16T05:21:58Z,False,positive
1396,@yoyosha3384,"Exactly lmao! Morphine was getting her life and dawn was surprised and gagged during the handstand against wall and saying to MEGAMI, she might win now",2024-04-21T01:51:33Z,True,positive
135,@Aquarius212,It's exciting to us because it reminds us of our childhood of our imagination of us being in our own little world away from this world. We were Superstars as a child yes it is a big deal thank you very much😂😂😂,2023-06-03T21:21:06Z,True,positive
1861,@ThatHappyChap,China saving the world from recession and making Trump back down hahaha,2025-04-09T18:04:10Z,True,positive
417,@paolinajs5454,YES I’VE BEEN WAITING FOR THE DAY THAT SHE WOULD ADD SONGS FROM THE 1D BOYS!!!,2021-06-26T19:18:10Z,True,positive
1973,@Intersectingstuff,Netflix Pachinko. Solid solid casts and production team. Can't wait,2025-02-21T00:54:13Z,False,positive
1817,@silentangel178,I second this!! There should be way more noise for this show to be heard everywhere,2025-04-30T23:34:41Z,True,positive
295,@Johny40Se7en,"Those performances are truly awesome. As creepy as they are a spectacle. And whoever did the music has proper talent, because it's awesome and compliments the show so well.",2023-03-20T19:53:33Z,False,positive
1980,@Aasmay2.0,"It's such a masterpiece, I couldn't resist myself from praising it👍🏻👑",2025-03-09T18:56:47Z,False,positive
1617,@Fenerbahceli-uk5ud,So good this was,2025-05-13T20:56:13Z,True,positive
1580,@vgreentea4360,this looks so real that I actually believed it,2024-04-01T13:48:05Z,False,positive
77,@iamexpansive,I had the same experience. This is such enlightening awareness and a necessary one in which to transform our present and future. Much love and blessings your way! 💜,2022-07-31T17:14:12Z,True,positive
854,@Irma.K.Morrow,"I've stuck with MELINDA AGNES WACKER since the pandemic, and her performance has been consistently impressive. She’s quite known in her field with over two decades of experience, simply look her up.",2025-04-16T16:33:52Z,True,positive
982,@khhv1900,And the best of everything? For free,2024-12-10T03:19:49Z,True,positive
824,@patriciakilgo23,"Thank you for these books, changed my life",2025-04-12T12:24:48Z,True,positive
2000,@theavengers.,Love her and her music since young,2024-12-04T17:08:21Z,False,positive
1866,@RaminhoNagi,"Well, I've been thinking about  *hotdups*  school bags and their usefulness, but this video just gave me the answer! Interesting",2024-12-06T03:17:03Z,True,positive
1692,@angelakloer3338,"a very nice vlog ❤ It's 10 out of 10, lovely🥰 i used to live in amsterdam many years ago",2023-11-23T06:02:46Z,False,positive
868,@raptorguy6464,Okay that is just FOUL  In a good way-,2025-02-01T13:18:11Z,True,positive
639,@crimsoncrafts3460,The woman has a right to complain. I mean crafts and projects can take time and are very tedious. I’ve done some basic book binding and it’s harder than it looks and oh so time consuming. Anything worth doing and enjoyable is going to take time and patience. So keep going girl you’re inspiring to any crafters who watch you and inspiring to those who support you! 😁,2022-04-23T18:03:49Z,False,positive
618,@tiannacowan6999,"Don't worry about the comments saying you're ""complaining""! The things you do are incredibly tedious and time consuming and people just don't understand that since you make these tasks look so effortless! If those commenters were told to create the same things you do, they'd give up by the end of the first day. You're doing hard work and you deserve to complain about it, especially when things don't go the way you expected. Keep making, girl! We love your videos!! :)",2022-04-23T17:30:12Z,False,positive
1228,@johnnyo6985,"“I like to win and so far every competition I’ve been in,I’ve placed number one”- Nymphia Wind",2024-04-21T21:34:18Z,False,positive
1,@mindspace0,"I hope everyone who's watching this has the strength to just get of bed today , the that you're watching this video means that you're trying, and that's enough ♥️",2022-05-01T02:37:48Z,False,positive
1449,@bananaear23,"@@rollandelio don't listen to these goobers, the point of your project is a concept example. Why everyone is so butthurt is beyond me. great job this was excellent",2023-11-30T15:24:06Z,True,positive
1904,@bottlefed517,Exactly 👍,2025-04-09T18:41:31Z,True,positive
572,@claravolcker9361,oh my god i just love this😍😍thank you so much  my butt feels so much longer after the stretch 😂,2021-06-16T03:55:43Z,False,positive
1827,@Aishay1,"Normally don’t leave comments on videos but this drama deserves sooo much appreciation. The cinematography, the cast (everyone is brilliant), the background scores, the music, the story line and how each scene is so meaningful and connects back to something so beautiful! Even the intro which connects so well to the show. What a brilliant masterpiece! Each episode makes you cry and laugh so much. Feeling a little down in life right now but I feel this drama is healing parts i didn’t even know. ❤",2025-03-15T09:27:52Z,False,positive
1157,@kinglion1010,bro i always watch you for kendrick breakdowns!,2025-04-18T15:43:37Z,True,positive
268,@InfinityGaming420,Can we all just appreciate the fact that gordan Ramsay never disappoint us with his content,2021-04-08T16:03:30Z,False,positive
1392,@jaguarenduda,and the pose she hits instantly after doing a one-hand cartwheel reveal like it was effortless,2024-05-03T14:49:01Z,True,positive
783,@fluffy2004wrb,"The time lapse of stain airbrushing was properly gorgeous.  Thank you for making beautiful things with such deep character, and letting us all come along.",2022-09-11T19:13:04Z,False,positive
829,@Grace.h-t8o,"My CFA ’Jessica Dawn Walters , a renowned figure in her line of work. I recommend researching her credentials further. She has many years of experience and is a valuable resource for anyone looking to navigate the financial market.",2025-02-05T09:43:42Z,True,positive
1950,@RabFieszl,I love you so much! I just recently discovered you   *hotdups*   and I’m in love with you!! Your videos are hilarious and your energy is awesome! Keep living your life.,2024-12-05T03:53:24Z,True,positive
1970,@nriezedichisom1676,Beautiful series. Kept crying till the very end. Learnt a lot about life as well. Thank you and kudos to everyone that made this series so heart warming,2025-04-03T18:26:36Z,False,positive
547,@nan.kukikukif,Doing Pam's routine 's just like listening to a nice playlist and watching a magnificent view at the same time..... so relax 🙏,2021-06-16T09:13:47Z,False,positive
1547,@melodymumpisa5191,Me too😂😂😂😂,2024-10-21T08:59:50Z,True,positive
154,@hecallsmebaby08,I feel so relaxed and ease. Thank you so much!,2022-06-09T12:34:52Z,False,positive
1486,@desrankine1935,Rihanna always fits the theme. Tailored,2025-05-06T12:09:19Z,False,positive
521,@vampirebite44,This is a delightful stretch after Monday´s workouts. Thank you Pam. ❤️,2021-06-16T08:39:29Z,False,positive
334,@CastrolHondaSP2,@@Bungle-UK comment of the year. 🤣👌🏼,2024-11-24T12:41:10Z,True,positive
660,@Waterflame,I second that! Good Omens being leather bound would be amazing!,2022-05-02T01:08:00Z,True,positive
1349,@girlzplayzgamez6972,"Its okay everything is gonna be fine whenever you feel stressed just lay in bed have a snore, and relax.",2016-09-04T15:46:52Z,True,positive
43,@Glowcreations87,For anyone in the comments who had bad childhoods! We are more than our parents perception of us and I hope you all find the self love you deserve. ❤,2025-02-02T04:54:03Z,False,positive
1113,@saranoor8661,@@Pekara121  Very interesting to see the same 'root' and then the different variations in each country. Thank You for sharing. 🙏   All of them simply delicious!! 🤗🤤,2023-01-19T00:43:02Z,True,positive
17,@gloriaohara3213,So nostalgic...it should have been nominated for more awards....I'm 60 and I found myself being a child again....at times crying....I don't think people gave this movie enough credit....I never even knew Barbie was created by an older woman. I've watched it now about 5 times...I still get teary eyed..Margot Robbie was astounding in the role...,2024-03-31T15:43:04Z,False,positive
1265,@chihaotran1568,"Kudos to Plane Jane, for rating ❤❤",2024-04-20T20:43:12Z,True,positive
596,@mariarubiosamaniego1433,"Shes literally super beautiful and calm, thanks for the persistent workouts Pam , we love 💕",2021-06-16T05:35:08Z,False,positive
1911,@GreisyTofful,"I have a luxury handbag in my collection that has quickly become my favourite, but I had been reluctant to buy it due to its high price. I saw it on  *preluxz*  and it was very affordable, so I bought it. The design is elegant and timeless, and the quality is unmatched.",2025-01-04T01:02:02Z,True,positive
1663,@brendanrichart4804,Finally Hollywood bringing something out worth going to the theaters for,2025-05-11T20:05:28Z,False,positive
1831,@OrrJesse,The   *hotdups* bag really attracts me because of its high cost performance,2025-01-17T09:08:28Z,True,positive
1560,@Jane-x3q,Zendaya is sheer class👌,2025-05-06T19:15:31Z,False,positive
464,@evierose8954,Pam you don’t know how happy you made me by using ‘Our Song’ by Niall and Anne. I love them so much 🥰 it motivated me 😂,2021-06-23T16:22:12Z,False,positive
480,@luciepersposti9138,Yeees! I was looking for that comment!!,2021-06-17T17:31:50Z,True,positive
1208,@ALEJANDRO89able,I can’t stop rewatching,2025-04-27T03:38:28Z,True,positive
196,@perpethuaali4091,Wow I feel so relaxed and released all the pressure. I Thank you kindly,2023-07-01T03:10:05Z,False,positive
1587,@YvonnePena-f9u,"Demi Moore, Just Killing it! At her Age!!! To be Still So Relevant!! Its Unbelievable! She was a Trailblazer and Maverick in the Entertainment of All Time!! The New Generation may Not Be Aware of her Contributions! But the World is!! Go Demi!!! Yvonne Pena",2025-05-07T10:06:08Z,False,positive
1156,@echeneiro,I will definitely try that this summer ! My whole body is asking me to do so,2021-06-18T15:15:41Z,False,positive
1944,@AndreaPenagos,"I love that Dua Lipa is a bag lady, very relatable <3",2024-12-10T19:38:25Z,False,positive
303,@thomash9665,The glare both contestants give Simon when they come down is priceless!,2023-10-19T18:13:21Z,False,positive
763,@brynxification,❤❤❤❤❤❤. I was in tears,2025-04-01T21:28:41Z,False,positive
732,@nans4212,I adore your energy. Your channel is my new favorite 🥰,2022-12-17T06:53:46Z,False,positive
486,@geloo_c,1:12 wow Eun chae changing the mood!,2024-07-15T06:04:01Z,False,positive
1884,@DorothyBeran,"I have always had a thing for Anzac accessories, but this one is really cute! Congratulations  *esluxy*",2025-04-10T06:15:16Z,True,positive
348,@JohnWick-rb7ve,This guy should be in a movie.,2023-03-12T17:52:00Z,False,positive
1013,@YourKarma200,I love that you didnt waste anything. Scrap everything outta the bowl! ♡,2023-03-06T04:42:39Z,False,positive
1048,@cptcowboy8005,Sounds delicious!,2021-06-27T00:11:49Z,True,positive
57,@ForkBoss,I watched this every night for a few days and honestly I feel like a new person. The subconscious effects are immaculate,2023-02-24T04:32:03Z,False,positive
1132,@Mubahisa,Marwan is super sexy🥰,2025-04-15T05:33:51Z,True,positive
692,@patrickcollier7090,I am just having fun imagining someone 100 years in the future trying to figure out what printing/collectors editions these are and being super frustrated. haha. Good job!,2022-04-24T13:30:03Z,False,positive
1916,@uncomplicatedlife,All cast should win an award.,2025-03-31T10:28:26Z,False,positive
412,@muhammadzaenuddin8409,absolutelly agree with you..,2025-04-15T20:10:32Z,True,positive
111,@bombisticaful,This was so beautiful .. I put my hands on my heart and felt a wave of warm tingling electricity flow through every part of my body and warm my chest. I felt my heart chakra was non responsive.. which is why I found this and how quickly it grounded me and made me feel love and warmth. Thank you so much!!!! 🙏💜,2025-04-14T18:37:53Z,False,positive
104,@awaremel,This was such a pleasant experience. I felt happy to sit and be with myself. I wish the same for you and all of us. May we all experience loving kindness toward ourselves and others. Thank you!,2022-04-26T13:09:26Z,False,positive
136,@susannehaeusler7444,"Amazing! I was looking for a self love meditation and hit the start button. When I heard the first question, my evaluation system immediately kicked in, saying that questions are dangerous because I'm not that far along in self-love and my subconscious could answer with no. Then I became aware of my self-sabotage, stopped the meditation, decided to find out what these questions would do to me and started the meditation again. It was wonderful. I got a consciousness-expanding yes to all of my questions. Thank you so much!",2025-02-15T08:11:18Z,False,positive
878,@Hondo2730,Oh yes it's really difficult for anyone without experience to succeed but I can refer you to Joy Philips she can be of great help.,2025-04-29T10:33:26Z,True,positive
987,@TheOneWhoAnnoys,I actually got a job,2025-02-26T03:20:07Z,True,positive
367,@belhadi-sbelhadi5962,I love your cooking and keep sparkling,2021-04-13T15:14:48Z,False,positive
1568,@Floren1111,"All outfits are really good. But  minute 12:12 of this video... that´s WOAH, creativity, I like!.",2025-05-08T05:47:31Z,False,positive
1211,@jacquiedls,omg I thought I was the only one who came STRAIGHT here after watching that disaster to see if this really was SO much better and IT WAS.,2025-04-19T09:22:17Z,True,positive
1236,@maria-zn7jd,i’m sorry you had to go through that. i’m happy you’re feeling better!,2022-08-04T18:05:18Z,True,positive
293,@squinn97,"This act was pure brilliance and I wish they had more performances online!!!! Seriously loved this. Reminds me a bit of Sacred Riana on AGT some years back, only with an added creepy factor",2023-10-03T19:44:51Z,False,positive
836,@ThePatrioticAmerican4L,"thanks for the lead, curiously searched Sharon by her full name, easily spotted her consulting page and was able to schedule a call session, she seems highly professional from her resumé",2025-01-18T22:24:52Z,True,positive
262,@Bubs0271,This is brilliant.  It's gonna start a movement of live horror performances. I love it.,2023-03-25T10:17:35Z,False,positive
772,@remelovegood2988,"That was both horrifying and amazing, I almost died when you cut in the books, but my god, you certainly achieved the most beautiful set of HP books I’ve seen. Please make sets to sell 🙏🏻",2022-04-24T11:35:37Z,True,positive
1452,@tanya3959,"the way she says ""you're not even listening to the lyrics"" is so funny to me 😭😭",2025-02-17T19:32:06Z,False,positive
1362,@th13teen,"not even gonna lie, i liked this more than s9",2024-04-20T20:56:31Z,True,positive
1820,@ciganyweaverandherperiwink6293,"What an incredibly beautiful comment. Thank you for being strong enough to take the time to articulate your reaction to a key part of this series-- and to reach out and offer comfort to others who may have reacted similarly to the show, for similar tragic reasons. For me, it was the detail of the little boy's feet shoved hastily into the sandals, with the heel of the little shoe pushed down to make it into a slipper. The awkward, sweet little body running in anxiety down the muddy footpath... I cried too. ""Love with nowhere to go."" Thank you.",2025-05-01T19:09:11Z,True,positive
1810,@토마토에디츠,Samee I love the drama,2025-04-06T13:45:09Z,True,positive
372,@inkedinRl,Does he have to pee? That’s the way he bounces around lol 😂,2021-04-08T16:08:40Z,False,positive
1541,@KGibbs-pe4ed,"""she says im just so tired.. we say take a nap.. but she says not that kind of tired"" is the funniest part to me lmaoo",2024-11-20T02:41:17Z,False,positive
404,@SOSElliana,Anyone 2025?  Chaewon really killed every performance🔥,2025-04-15T14:20:23Z,False,positive
623,@krylesangerbeaver,Something about her singing this song always gets me and i am not an overly emotional person by any means. She just pulls it off incredibly!,2025-03-25T16:15:03Z,False,positive
1460,@seagreen917,his accent makes it 10xx funnier 😂😂,2024-10-19T19:05:54Z,True,positive
1577,@karenpes7280,"I thought this was real, nice work it really sold the idea of the notch to me",2023-11-29T23:46:56Z,False,positive
1476,@b3njyb0O,I think this would be a good idea for the iPhone SE 4 as it wouldn't have the flagships Dynamic Island but still have a Dynamic feature to it.,2023-11-29T04:53:47Z,False,positive
1508,@animationtijn,Can’t stop watching it!!! It’s so good!!!!!!,2024-12-18T08:30:55Z,False,positive
699,@snnuysideup,"That would be so cool, I'd also love to learn from her haha!",2022-05-14T02:20:10Z,True,positive
1376,@16umarfarooq,Can we talk about Nymphia's ponytail flick at the end? PERFECTION!,2024-04-21T17:43:22Z,False,positive
1625,@lenny.winter,"Thank you for your comment, good luck with your move and apartment search! ❤️",2023-08-10T12:34:23Z,True,positive
1974,@nataliekangwa7221,This is the best show I've ever watched! So much emotion through all 16 episodes no fluff just relatable life ❤.  Whoever wrote and directed this show deserves all the good things coming for them,2025-05-12T05:20:53Z,False,positive
1633,@paulschipper9428,I'm not a Catholic but I know this was a good man. Rest in peace.,2025-04-21T08:57:10Z,False,positive
621,@Loui2D,"​@@pizza-cat1337 I think people confuse open weights and open source, however, this thing is definitely competing at this moment with OpenAI and Anthropic. in my opinion it's not as smart as ChatGPT o1 and Claude but it gets so close for very extremely cheap price (API).  DeepSeek V3 and R1 has really been a boon to me in programming with VSCode + CLINE extension.  What I can do for $50 on Claude with API calls, I can do with about $5 with DeepSeek R1 API calls.  By the way, the web version of DeepSeek is free to use.",2025-01-25T00:26:09Z,True,positive
449,@AAndersone,"At the end of the video I felt like I was sleeping in the clouds. The stretches, the music, the viiibe, I just love Pam's stretch videos so much I can't explain. Thank You, Pam, for making me so relaxed and happy.",2021-11-30T19:19:15Z,False,positive
674,@chiringo2526,Good tip! Thanks for sharing!,2022-04-27T11:12:17Z,True,positive
1557,@S.and.A_Tv,Ate and Ate!,2025-05-06T21:29:52Z,True,positive
757,@theonionqueen3519,I love their love,2025-03-29T19:49:28Z,False,positive
1833,@Anna-sr1ey,The best kdrama EVER. I cried in every single episode. And the fact that this is the highest rated drama with 9.3 stars right after breaking bad with 9.5 is HUGE.,2025-04-10T22:59:46Z,False,positive
711,@FlorentGulliver,"@Heidi-e8t  I've stuck with   *CHERYL ANN BEEKIE*  for about 9 years now, and her performance has been consistently impressive. She’s quite known in her field, look her up.",2025-04-11T21:46:54Z,True,positive
95,@cece-nm8xl,this is simple and beautiful. I’ve done this meditation 2 times and now each time I’ve cried. Thinking of the feeling of safety always gets me.,2022-08-01T12:21:02Z,False,positive
87,@secret_sleepscapes,Your meditation is like a mental reset button. Truly powerful.,2023-08-07T16:20:39Z,False,positive
1591,@MikayJung,"3:35 THE CUTEST ""MATTHEW"" EVER",2024-10-17T08:55:12Z,False,positive
408,@XenonFoxy,Honestly as long as you’re wearing something comfy that’s doesn’t restrict movement or get in your way. 💗,2022-03-02T15:06:22Z,True,positive
630,@robthomas3006,0:47 the way their voices blend 😍😍😍,2025-03-20T19:53:21Z,False,positive
1698,@ajay55556,My gf is from Peru and we are going to Amsterdam. So we will be checking out that restaurant … thanks!,2023-08-18T18:54:24Z,False,positive
1375,@Mhurilo10,Applying consequences to their toxic behaviours worked for me,2021-01-03T14:59:49Z,True,positive
1996,@carol0055,We need Dua Lipa's BEAUTY SECRETS,2024-12-04T23:33:56Z,False,positive
1747,@lenny.winter,So happy the videos were helpful! 😊  I would 1000000% choose Amsterdam!!! If you have the option to choose between the two - absolutely go with Amsterdam. Good luck!!,2023-03-20T19:37:08Z,True,positive
1967,@TinaLoves,"I really love this show!  It gives drama, comedy, life lessons as a whole, and unfolds beautifully!",2025-04-08T13:37:15Z,False,positive
1794,@lenny.winter,"Thanks for watching, hope you will! 🙌",2023-03-15T08:37:02Z,True,positive
1049,@likelocal2014,I use this recipe last Monday and it was the most beautiful donuts I have ever done,2023-08-18T06:34:38Z,False,positive
1545,@ess4193,"you all know and love the dynamic island, so we know you'll love the dynamic peninsula",2023-12-03T14:12:11Z,False,positive
1529,@cydnewashington,Every single person added something to make this sketch amazing.,2024-10-23T15:15:50Z,False,positive
1912,@LaRiaMin1890,I am not a romance lover but this was the best romance drama I've ever watched. The crying while pregnant in every episode has just gotten my heart all warm. I love these two. She is such a good woman and he is such a good man. And the acting from everyone even the children is great.,2025-04-22T16:08:25Z,False,positive
1872,@lilymarie-jt2du,I FEEL LIKE CRYING😭😭 I CAN'T WAIT I LOVE YOU IU🧡,2025-02-21T01:45:48Z,False,positive
1027,@videogamecin,I can taste this video,2024-06-02T14:55:40Z,True,positive
1972,@marjanabravani,"This was the best series that I’ve seen so far . Full of love , passions , life lessons. ❤",2025-04-15T19:32:17Z,False,positive
48,@oscariajian9347,"Noticed something interesting as I followed this audio for the first time. When Manoj suggested that I could envision myself as a child in my mind, I saw that the child in me was on edge and couldn't have enough peace to get into the meditating headspace. Then I pictured myself as the adult, and saw that the adult me was more calm and collected and comfortable in practicing this. What I did was not force the child to participate, but allow her to watch on the side, and in doing so I demonstrated to her that this state/activity is not dangerous. I believe that as she starts to feel more at ease with this activity in the future, her natural curiosity will come back and we can explore this exercise together, one step at a time :) Thank you for making this video!",2024-11-11T09:37:23Z,False,positive
1633,@jessebarmon7717,Good luck 💯🤞 in Leiden University and the Netherlands. I got into a UK university 🎓 and graduated recently.,2025-02-25T15:49:23Z,True,positive
1066,@PalauBallEdits,That’s awesome lool,2025-05-04T18:12:52Z,True,positive
637,@imsteph21,I'm not even a fan of musicals and I haven't seen Wicked but this performance overwhelms me and just brings tears to my eyes. Brava!,2025-04-04T23:44:36Z,False,positive
1098,@Unknown-fl1wu,"I just cant wait for technology to become better and make that ""take what you want from inside the screen""~ Edit: omggg 461 likes I feel like I'm so popular thx u guys😭",2021-06-19T15:06:43Z,False,positive
721,@lauracamilamartinezmarin2724,Perfection 💗💗💗,2025-04-03T22:20:33Z,False,positive
1065,@LokiPii,"I LOVE that this video has no music! Soooo peaceful, a true breath of fresh air compared to most videos. Thank you!",2021-06-29T11:19:58Z,False,positive
26,@afonsorodrigues9978,May yall be happy May yall be safe May yall be healthy May yall leave with ease 😁🫶🏼,2023-02-01T22:42:08Z,True,positive
1006,@lisahinton9682,"Hida Mari Cooking, you do such exquisite work. Thank you for 1. scraping the bowl of all ingredients, 2. not playing music during the video, 3. not yapping through the whole video, trying to show everyone how hip you are. Your channel truly rocks.",2021-09-01T18:58:10Z,False,positive
555,@irisliliosa,i love you so much pamela !!! thank you for everything💪💪😍😍,2022-01-22T22:43:03Z,False,positive
399,@andyjane1750,Gordon’s face when his kid is good at rolling basal,2021-04-13T17:44:29Z,False,positive
154,@Just_Some_Gal,"Love how accurately they make her seem like a Barbie doll, from her staying stiff on her toes to floating to the ground since there's probably not a single kid in the world who used the stairs.",2023-05-29T18:00:40Z,False,positive
1771,@Rasim9898,"I just love how protective Ed is of his wife. It's absolutely adorable. The Conjuring series might be hella frightening, but it's also a love story and there's always a happy ending. That is what I love the most.",2025-05-08T16:46:04Z,False,positive
237,@shawnelltolliver7770,"Thank you Chef Gordon Ramsey!  I am American living in Oregon and your cooking tips help me overcome so much frustration and now I enjoy home cooking. I've never seen vegetables so beautiful as in your videos, so I am on the hunt at my local farmer's market to find vegetables that look like what you have in your videos.  I appreciate your videos so much, I feel as though they have inspired me to connect to my community and to be grateful to the food I consume.",2022-01-30T18:09:14Z,False,positive
1204,@bloubear2557,"this channel has become a class I never payed for, but learned a lot from.. thank you",2015-11-09T16:14:04Z,False,positive
1559,@delicious_202,It's very apple like-ish. Love it! Hope they really bring this to the notch devices.,2024-02-05T12:31:49Z,False,positive
