Unnamed: 0,Author,Comment,PublishedAt,IsReply,label
279,@whomstami7365,"Putting a wooden spoon on top of the pot is genius! In my years of making potatoes and various milk-based drinks, how have I never thought of that?!",2021-04-08T16:22:55Z,False,positive
280,@argmaddog,Zoom in a little more and maybe we can see the atoms,2021-04-08T23:13:12Z,False,negative
281,@stewartmcminn7773,Make sure you season the Atoms *drops half a ton of salt* perfect.,2021-07-22T19:09:04Z,True,neutral
282,@obiwanfisher537,Technically you can already see the atoms.,2021-07-25T22:50:20Z,True,neutral
283,@FansOfFood,He's so restless. Feels like a workout video. But I loved the tips and am a fan,2021-04-08T19:23:04Z,False,positive
284,@rez3080,"Love how he says ""YOUR DISGUSTING"" to everyone but when it comes to food he says ""beautiful """,2021-04-23T04:41:56Z,False,neutral
285,@general.comrade,"Honestly, I wouldn’t even dare myself to serve this guy some water.",2021-04-09T01:20:04Z,False,negative
286,@matthewmasood,i wouldnt even dare assume you had a brain. they say the british are bullies...,2024-04-16T14:32:41Z,True,negative
287,@DoctorMeatDic,"10:07 don't discard the seeds, plant them in a large pot filled with potting mix, just under a covering of soil. Thin them out when they sprout and enjoy a whole new batch of peppers in the summer.",2021-08-19T18:45:11Z,False,positive
288,@jawjagrrl,Makes me:  a) feel better about the things I already do right according to these tips  b) wish I had access to scallops in the shell,2021-04-10T01:12:14Z,False,neutral
289,@VwSvNexus,“Whack as hard as you can to release the seeds” 😂 aight I see you,2021-04-14T21:56:28Z,False,positive
290,@keversley,Doesn't take much cullinary skill for that one though 😂,2021-04-16T13:40:44Z,True,neutral
291,@LoraOssetian,To cut a pomegranate that way is  a most  barbaric way ☹,2021-08-06T01:25:06Z,True,negative
292,@schroyerfamilydaily7333,This video is so great! I literally learn something new every time I watch his shows. I can't wait to get back in the kitchen and cook some more. These tips and tricks sure will come in handy.,2021-04-08T20:16:36Z,False,positive
293,@shontellemacqueen,I love the way he teaches. He is so clear in his directions. Does anyone else want to tell him to stand still?! :),2024-05-17T19:02:43Z,False,positive
294,@itzfrost9835,I'm a 14 years old..I begin watching chef GORDON video last year and I love it I want to be a FAMOUS CHEF LIKE GORDON RAMSAY❤️,2021-04-09T06:04:59Z,False,positive
295,@franksummerlin3422,"Do it! By 30 you'll be experienced and the world will be your oyster, with shallots steeped in her bed butter, or whatever.",2021-04-10T17:09:42Z,True,positive
296,@TheRealGamingLegend,are you a famous chef now,2024-07-26T00:37:32Z,True,neutral
297,@skyesfallenxx,Gordon when handling any piece of meat: *SLAPS IT ONTO THE CUTTING BOARD*,2021-05-02T02:31:08Z,False,neutral
298,@malthuswasright,You can never slap your meat hard enough...,2021-07-29T23:32:54Z,True,neutral
299,@MrMoritzschmidt,"Me, after seeing Gordon Ramsay put a bit of water into the pan when frying eggs, having done that myself for years: ""I'm somewhat of a gourmet cook myself""",2021-05-14T02:58:20Z,False,positive
300,@natashacrow2604,"I like how enthusiastic he is, you can tell cooking is really his passion. Alot of good tips on this video! Love to see more!",2021-11-23T20:13:41Z,False,positive
301,@pookienumnums,gordon always doing that peepee dance while he teaches. thanks gordon for sharing your life time of knowledge with the world.,2021-04-11T05:16:32Z,False,positive
302,@hibarashid4127,I was just thinking about that 😂 i get super stressed when I watch him like stand still man😂,2021-05-10T16:34:52Z,True,neutral
303,@slorlordjr.3024,That’s coke lol,2021-11-13T16:10:49Z,True,neutral
304,@johnnypoole1105,Some people are just really passionate about what they do for a living,2022-04-04T02:19:05Z,True,neutral
305,@wilinawec6148,"And do! Thass my guy tho, he be excited teaching us",2024-08-20T03:26:25Z,True,positive
306,@barbara1407,"I wish I had a quarter of Gordon’s energy - and a quarter of his knowledge and skill, too.",2024-04-07T19:46:41Z,False,positive
307,@stefanmuller1578,"Gordon: i need to pee  Camara man: no, first we finish this video",2021-04-10T08:13:25Z,False,neutral
308,@LewisTheFly888,Prize for best comment. LOL,2021-07-10T05:36:03Z,True,neutral
309,@suzy9474-o2j,"I appreciate that I’ve learnt how to chop herbs, especially the tip on shaving the leaves off the coriander stalks.",2023-01-19T00:15:14Z,False,positive
310,@74the_magpie,"Gordon is the finest chef in my time, love watching him work. His son will follow his footsteps. Doll. Love his recipes!",2021-06-03T03:16:43Z,False,positive
311,@ssinopsyss,"11:02 use a larger piece Me, having chicken eggs with shit and feathers on shell: 🗿🗿🗿",2021-04-10T14:06:42Z,False,neutral
312,@Kushina2404,You could also wet your finger with water and fish the shell out that way,2021-05-17T17:31:38Z,True,neutral
313,@LoloLolo-xb8jt,Same !!😂😂😂😂 We buy the eggs directly from the farm so they are fucking disgusting 😂😂😂,2021-06-03T04:22:33Z,True,neutral
314,@penelopepitstoppp,LOL clean that COUP!,2021-08-15T12:19:27Z,True,negative
315,@NGross-ur2fr,I love that Gordon Ramsay is so open with tips and help. No ego at all. He knows he's the GOAT. Amazing.,2021-04-24T23:09:26Z,False,positive
316,@Murphy_Detroit,"Thank you Mr. Gordon Ramsay for this advice. It makes  things so much easier, and it helps me to understand how to cook, in my way 😉 I'm very thankful and sorry for my bad English, I'm not a native speaker ❤",2021-04-12T16:24:02Z,False,positive
317,@MrsM714,"I love watching these videos - so helpful!  :)  Thank you for taking the time!  I would love to see something like this specifically geared towards desserts - like how to temper chocolate for dipping, making pie crusts, etc.",2021-04-08T17:07:54Z,False,positive
318,@jamesalexander6417,These videos are awesome! Cooking doesn't feel like a chore when you know easy ways to knock out problematic parts of the process. My time in the kitchen has become much more enjoyable. 🙂,2021-12-24T06:53:49Z,False,positive
319,@KaranShah731,I've learned more from this video than the restaurant I work for... Gordon's a genius!,2021-04-10T15:35:53Z,False,positive
320,@skyeparker1333,this video is the biggest cooking flex of the modern world,2021-07-07T02:38:33Z,False,positive
321,@M.O.0,"Seriously, I can't recall the last time I watched a 20 minute video in it's entirety. I watched every second of this one!",2021-04-10T08:36:58Z,False,positive
322,@M.O.0,@Jazzy Cool Nothing. Not a thing!,2021-04-12T17:18:41Z,True,neutral
323,@M.O.0,"@Jazzy Cool  Your condition sounds critical, I don't know what to say. You can't get treatment? I once went three days without eating because I was trying autophagy... Consequently I couldn't feel my knees, they were wobbly and my head ached all day. I've never liked cooking tho, I like watching culinary videos... 😁😁",2021-04-13T11:28:45Z,True,neutral
324,@KayWallace-r5t,These videos are awesome! Cooking doesn't feel like a chore when you know easy ways to knock out problematic parts of the process. My time in the kitchen has become much more enjoyable.,2024-01-22T02:45:50Z,False,positive
325,@mariamhazem5393,me knowing these tips me again: wow I didn't know that,2021-04-08T16:56:12Z,False,neutral
326,@jacquelinebanuelos6153,"Same (not all of them tho), I just do it but I don't know what happens if I don't do it the way my mom taught me. And thanks to Gordon now I know",2021-04-09T19:20:35Z,True,neutral
327,@selyemperzsa1,Thank you for the tip at 2:21 about how to keep the edges/sides of the tart nice and even. Krisztina,2021-09-06T15:02:09Z,False,positive
328,@chonky1999,"I've always loved Gorden Ramsay.. the way he's so confident about what he's doing is so amazing. You can see the excitement & energy while he cooks & explains. I've always admired it. Watching him cook seems so rewarding that it almost feels illegal to watch it for free. These tips are so quick & helpful  than 5min craft videos.  I don't understand why he gets so much hate just because he's straightforward & blunt. Our mom's are like that too lol. Especially Asians, Hispanics or black.",2021-05-01T14:30:56Z,False,positive
329,@natalyak8236,When I watch Chef Gordon He always makes me smile. I enjoy every second of his videos. ❤️❤️❤️,2021-08-20T09:05:55Z,False,positive
330,@TheJemstar28,You should check out  Chef John at food wishes….. also amazing stuff to learn 😀,2024-01-11T09:11:04Z,True,positive
331,@mightydermighty,Could‘ve watched another 2 hours of that. Pure gem❤️ gotta love gordon,2021-04-15T00:53:58Z,False,positive
332,@jtpaar1732,"I could watch these 'tips' videos all day long.  Not sayin' I'm gonna remember any of them, but I do like watching 'em! lol",2021-06-11T05:42:17Z,False,positive
333,@fauxfur4657,He should make a series called cooking life hacks with Gordon ramsey,2021-04-08T17:36:10Z,False,positive
334,@harleyfry616,This is a series it's called cooking tips with Gordon Ramsay,2021-04-09T14:56:37Z,True,neutral
335,@fauxfur4657,Out of all the things under the sun you could've said....,2021-04-09T19:05:50Z,True,neutral
336,@synexiasaturnds727yearsago7,@@harleyfry616 this isn't an English classroom m8y,2021-09-12T11:52:45Z,True,neutral
337,@rjbkrb,"You are a craftsman in the kitchen. Every lesson you put out is another opportunity to play and get better. At 6 years, my mother taught me to counter top crack and cook an egg. Showed me a method very comparable to your method for scramble. Im 48, retired automotive supervisor, stay at home dad, musician and a man that has an amazing, stress free time in the kitchen. My wife had purchased the master class program as well as a subscription to food network giving me access to more classes, recipes and a network of friends far and wide.   Keep doing the great work you do and keep kicking the ass of those that think they have a clue.   To have you kick my ass as far as cooking would be the best verbal ass whooping I could get and would work hard to put a smile on you face.   Be well and God Bless from Illinois.",2021-04-08T18:37:22Z,False,positive
338,@quarternerd2204,The camera man lives by the words “Pan Down”,2021-04-09T08:07:12Z,False,neutral
339,@RealityCheckStories,Gordon cooking is like watching a perfect person become more perfect 💥💜,2021-04-12T08:35:44Z,False,positive
340,@alfiechilli,Me: eats ready meals and crisps Me watching this: *interesting*,2021-04-08T22:58:10Z,False,neutral
341,@rufia75,"6:20 - 6:31 Uh Gordon, you're so energized that you're gonna vibrate through time and space pretty soon here.",2021-11-07T16:29:55Z,False,positive
342,@darkness9797,Love the tips,2021-04-08T16:00:44Z,False,positive
343,@suzanne4504,"My Mother and Grand mother always used powdered sugar and a teaspoon of vanilla with whipped cream. Very smooth, light and creamy. However, I have learned so much from Gordon. Thank you!",2024-04-03T11:08:35Z,False,positive
344,@DrBrunoRecipes,Lovely 👌🏻 Greetings from Scotland 😊 Have a wonderful day everyone 🌻,2021-04-08T16:28:04Z,False,positive
345,@sylviavargas8904,"Ramsey, you have such respect for food. Enjoy watching all your talents! Much love",2022-03-20T23:59:40Z,False,positive
346,@w.a.k.3692,His kids are so lucky to be able to eat such amazing food 🥲,2021-09-10T02:01:52Z,False,positive
347,@EddieArafa,"I love that he always emphasizes no waste, I admire him for that, that's how you know he is a great chef! Thank you Gordon!",2024-04-13T23:34:47Z,False,positive
348,@Icotheus,Watching this on 0.5 speed makes him sound drunk lol,2021-04-09T02:18:56Z,False,neutral
349,@ohflan,Thank you for this 😂,2021-07-24T16:57:22Z,True,positive
350,@starcraftguy3,I've never laughed so hard! Thank you 🤣,2021-10-22T07:27:04Z,True,positive
351,@1armronindad748,I love and enjoy your videos. I love cooking for my family. I still try my best to cook even though I have only one arm now. My children love helping me with all of cooking.,2021-04-08T19:55:01Z,False,positive
352,@LillyR539,I understand  I am in a wheelchair and I  still cook it is a passion.  Keep cooking 🎄🎄🎄,2022-12-16T11:28:28Z,True,positive
353,@TheDigitalGheko,Oh he's talking again... thought it would be 20 minutes of Ramsey spouting verbs at us,2021-04-08T17:57:05Z,False,negative
354,@justinbussell7637,"Onion, chicken, in, cook, out, done,",2021-04-09T09:32:04Z,True,neutral
355,@tbounds4812,@@FARecordsJF boil in oil never cook with foil,2021-08-23T16:28:15Z,True,neutral
356,@sarahmckenzie7989,"Great tips, especially about cutting a chicken and cooking beef.",2021-05-11T03:52:18Z,False,positive
357,@sway.m15124,"excuse me, sir, why are you in such a hurry? is someone holding a gun towards you?",2021-05-17T17:25:05Z,False,negative
358,@777Gaile,"Thank you from Palawan Philippines, as the HRM Students are learning so much.",2021-04-13T05:31:03Z,False,positive
359,@thomaspark3348,I feel like that Gordon Ramsey wouldn’t cry at all when cutting an onion,2021-04-19T03:06:02Z,False,neutral
360,@teanatuhiwai9157,He makes the onion cry! 🤦🏻‍♀️,2021-05-08T10:54:46Z,True,negative
361,@FigaroHey,I never cry cutting onions anymore. I just realized about a year ago that they never make me cry. Can't figure it out. I buy the freshest onions. I can even eat them raw with no tears. Maybe it's the onions in this country? (Poland),2021-05-29T16:10:20Z,True,neutral
362,@blackandblue3818,@@FigaroHey your body gets used to the onion “crying” and doesn’t get affected anymore lol,2021-09-08T02:53:53Z,True,neutral
363,@LtLukoziuz,@@FigaroHey Two tips on that that really stop the tears (Which you're likely doing without knowing) - as sharp a knife as you can get (cleaner cuts = less stuff forced out into air) and pulling them out and cutting cold out of the fridge immediately (slower chemical reaction),2023-02-27T22:39:03Z,True,neutral
364,@SkyBlueDesign1,"The tip for not crying while cutting onions: don't lean too close over them.  I was wondering why my husband rarely cries while cutting onions - and then I realized, that he's tall and has long hands while I'm short with short hands and also short-sighted, always leaning close to what I'm doing (if not wearing glasses).  I tried to stand straight,  stretch my hands, keep my face as far as possible from the onion - and it made a huge difference.   But having a sharp knife, as somebody mentioned above, is important too.  Also, two onions, each from a different source but looking the same, can have different potency, some have only slight onion taste, I would probably be able to eat them like apples, and some are very ""onionish"".  When I come to think about it, some 15 years ago all onions were very ""strong"", but nowadays it's rare to come across a strong one, most of those I buy are almost bland and don't make me cry even if I stick my face close to them. (I'm from the Czech republic.)",2024-09-14T17:23:56Z,True,neutral
365,@dawnsummer2670,"@Gordon Ramsay, I'm a budding cook and love watching your video's and I just love watching you bounce around as you cook, it's clear to see your in your element sir.",2021-05-30T16:56:07Z,False,positive
366,@max.jpg1,Gordon: “You can always tell when you’ve bruised the herb when there is a big green patch Me: 17:47 *Isn’t there green on the board?*,2021-05-11T07:26:05Z,False,neutral
367,@belhadi-sbelhadi5962,I love your cooking and keep sparkling,2021-04-13T15:14:48Z,False,positive
368,@specularstone00_tv65,These videos make me so happy and relax me. Thank you for posting 💜,2021-04-09T12:40:36Z,False,positive
369,@Compton_Harsham619,"""BURSTING WITH FLAVOURS"".  My uncle, Joseph, used to say you are the best... Now you spoiled us.  Will the be a trilogy, Sir Gordon???  50 Cooking Tips With Gordon Ramsay | Part Three",2021-04-12T00:40:54Z,False,positive
370,@m.rye.426,"""The most amazing.""  - GR, regarding all ingredients.",2021-04-08T20:37:22Z,False,positive
371,@cherylleblanc6515,"How do you store your chicken stock?  Excellent tips, thank you",2021-04-27T18:28:44Z,False,positive
372,@inkedinRl,Does he have to pee? That’s the way he bounces around lol 😂,2021-04-08T16:08:40Z,False,positive
373,@willowmichael3085,"Lovely flavours, thank you....I've always added a bit of sage instead of the bay leaves, but this is a nice change.",2022-07-21T20:33:23Z,False,positive
374,@sabito3853,Imagine how Gordon react to his wife cooking . Imagine if she fails 1 thing . He is probably helping her what a legend .,2021-04-08T16:21:14Z,False,positive
375,@undecunsunds123,she beats him out of the kitchen when he tries it and according to him she never does anything wrong with food. smart man,2021-04-08T20:07:39Z,True,positive
376,@sabito3853,@Jazzy Cool joke ofc :D,2021-04-12T16:33:17Z,True,positive
377,@rylanhughesmusic2617,"Having the new 'Alien' trailer pitch in before the ""how to open scallops"" section put me right off 😂",2024-08-13T20:42:36Z,False,neutral
378,@catherinejasin2606,I love cooking and have learned a great deal from Chef Ramsey 😋,2021-04-16T21:20:37Z,False,positive
379,@Blitzstern1212,"man, I would love to have a tour of Gordon's kitchen and fridge. seems like he always has everything fresh and on hand, how does he do it",2021-04-17T01:01:46Z,False,positive
380,@mariusm.2130,The secret is fresh frozen,2021-04-25T09:43:41Z,True,neutral
381,@LOWERCASEJOKE,I always like to cut everything thin no wonder it gets cold lmao,2021-04-08T18:13:26Z,False,neutral
382,@Shaun-eh8ew,"I just love how Ramsay says one words like ""Again"" , ""Okay"" , ""On"", ""Up"" ,""Beautiful""😂😂😂😂😂😂",2021-04-09T08:49:11Z,False,positive
383,@yurielcundangan9090,Gordon: 50 Cooking Tips Uncle Roger: Mesmerizing,2021-04-08T16:05:07Z,False,neutral
384,@mikefinley4367,"Cooking is a art and he,s never dull.",2021-04-16T22:56:12Z,False,positive
385,@moisesarellano9205,“Room temperature cream whips much faster than cold so you need to take it out of the fridge at 30 minutes before you want to whip it. Unless of course you want to work on your biceps.”  -Gordon Ramsey  Understood 💪,2022-12-20T18:43:24Z,False,positive
386,@obiwanfisher537,14:00 If I were trying to flambe like that I'd just burn my house down.,2021-07-25T22:50:05Z,False,negative
387,@GawoniiAustenaco,"I wish i would have met you in my earlier years... really wanted to learn how to cook, and you would've been the perfect teacher",2021-08-05T06:38:15Z,False,positive
388,@QuinDaPka,Can I have a bottle of your gin when it comes out please Gordon,2021-04-11T01:04:11Z,False,neutral
389,@neovo903,"I'm pretty happy to see some of the tips I learned from my mum and dad being shown here, like the Banana one",2023-02-21T03:30:23Z,False,positive
390,@johnxina6990,Why do all of Gordon Ramsay’s videos look like they were filmed 10 years ago lol,2021-04-08T17:31:40Z,False,neutral
391,@user-jq4ey2hj8f,Because most of them were,2021-04-08T19:53:40Z,True,neutral
392,@izzuddinfaruqi1493,Because it was filmed 10 years ago 😅,2021-04-10T12:13:44Z,True,neutral
393,@aprildegele1510,"Having watched Uncharted, I was so happy to learn you aren't the arse that American TV has apparently expected of you. That I learned that is the only reason I subscribed to your channel.",2025-01-18T01:05:59Z,False,neutral
394,@turtlplaz3025,My mom will no longer be skeptical of what I’m making in the kitchen anymore(and will it be tasty? Yes),2021-04-08T16:03:03Z,False,positive
395,@andreahancock1071,I think you are smashing Gordon. You're a really nice guy.,2021-07-14T23:45:10Z,False,positive
396,@MyDNAAStory,Great 50 tips chef!,2021-04-08T16:02:04Z,False,positive
397,@atbu9427,"Yep, By the way your DNA 🧬🧬🧬 Videos are also great",2021-04-08T16:03:35Z,True,positive
398,@MyDNAAStory,@@atbu9427 hehe thanks,2021-04-08T16:08:07Z,True,positive
399,@andyjane1750,Gordon’s face when his kid is good at rolling basal,2021-04-13T17:44:29Z,False,positive
400,@HankattenLucaT,Try to find someone with more post cocaine moves. If he stands still for 1 sec I'll buy a beer for everyone,2021-04-10T14:41:15Z,False,negative
401,@f41ryb0n3s,"I cannot explain how happy I am seeing her use ""Our Song"" in this workout. It got me so motivated",2021-06-16T16:10:21Z,False,positive
402,@sofiadosova,same I've screamed when I heard the first two beats haha,2021-08-02T19:21:23Z,True,positive
403,@suchi_handa,exacttlyyyy,2021-11-26T07:48:27Z,True,positive
404,@lisalesommer9784,oi oi ! funny how everywhere i go i find directioners,2023-05-26T19:12:04Z,True,neutral
405,@caradepapah,"I'm literally in my bed about to sleep now, and I'm seriously considering trying the video in my pj's 😂❤️",2021-06-16T03:39:17Z,False,positive
406,@bobacat5572,I've done most of the videos in my pj's.........,2021-06-16T04:35:21Z,True,neutral
407,@fitnessnerd6920,That actually sounds very comfy,2022-01-25T06:02:05Z,True,positive
408,@XenonFoxy,Honestly as long as you’re wearing something comfy that’s doesn’t restrict movement or get in your way. 💗,2022-03-02T15:06:22Z,True,positive
409,@GhostbyTv,yeah i plan on doing most of my exercising before bed (along with the stretches) and a good run in the morning,2022-04-29T01:13:24Z,True,neutral
410,@notivetka927,"Hi Pam, can you please make a 10-min mom-friendly full body workout (with you doing the harder variation and your mom performing a beginner modification of an exercise) for all of us who want to train with our not so motivated moms haha",2021-06-16T03:47:34Z,False,neutral
411,@aakriti4326,omg yesss i relate to this so much! i told my mom to do these workouts with me and she didn't even complete half of it😂 i would love a mom-friendly workout <3,2021-06-16T04:30:59Z,True,positive
412,@dianaantony8894,Hey dunno whether I've noticed. Pam's Mom looks pretty fit..... So I don't think it's going be any easier in a good way.....,2021-06-16T04:31:55Z,True,neutral
413,@notivetka927,"@@dianaantony8894 as far as I can remember, her mom had approved of the 10 min beginner ab workout and said that it fit her level....so maybe she does like to take it easy, at least compared to Pam",2021-06-16T04:35:37Z,True,neutral
414,@notivetka927,@Pearl Jimin thanks for letting me know.....I still think it would be interesting to see Pams version of it though,2021-06-16T09:39:20Z,True,neutral
415,@ritaribeiro9679,"OMG, “Our Song” by Niall and Anne Marie, I love that song so freaking much!!!!!!! ❤️",2021-06-16T11:35:08Z,False,positive
416,@ritaribeiro9679,@@nhelrebolanan right? So happy she finally added a song by one of 1D members 🤩,2021-06-17T11:40:45Z,True,positive
417,@paolinajs5454,YES I’VE BEEN WAITING FOR THE DAY THAT SHE WOULD ADD SONGS FROM THE 1D BOYS!!!,2021-06-26T19:18:10Z,True,positive
418,@jaesme_,How impressive that Pam also improve herself in stretching! I remember the first yoga video she couldn’t really bend down but now! She is so flexible 😍,2021-06-16T04:11:45Z,False,positive
419,@blackgoku5199,Exactly,2021-06-18T17:16:33Z,True,neutral
420,@playszKR3Z,you are right 👍,2021-07-06T04:18:09Z,True,positive
421,@darinamisheva,Okay but the fact that she included Our Song by Niall and Anne-Marie😭 I’ve been waiting so much for a song by one of the boys of 1d,2021-06-16T07:52:05Z,False,positive
422,@milena6084,Same and I'm so happy now,2021-06-16T11:40:21Z,True,positive
423,@flavianacraznic6564,I was searching for this comment,2021-06-16T13:41:42Z,True,neutral
424,@flaviasaothiago,Same!!!!! Still hoping (and wanting) for a full video with 1d band/solo songs 🤞🏻,2021-06-16T15:29:47Z,True,positive
425,@karenke204,Today is abs + brutal hiit day so first you are going to kill us hahaha but then you are giving us this beautiful stretch at the ending!! Thank you for everything Pam!,2021-06-16T04:35:31Z,False,positive
426,@katr1n_18,"haha i am doing the same plan, keep going, we've got this!",2021-06-16T15:01:37Z,True,positive
427,@Emily-x9l9w,name of plan?,2024-12-21T14:38:42Z,True,neutral
428,@lillibolognino7563,one step closer to a perfectly coordinated one direction dance workout by pamela,2021-06-16T06:48:27Z,False,positive
429,@vianaqin517,Before knowing Pamela workouts: My favorite day is Friday no one can change my mind   After knowing Pamela workout:  My favorite day is the day Pamela uploads NEW VIDEOS 💙💙💙💙💙💙❤❤❤💚💚💚💚💚💚,2021-06-16T03:37:29Z,False,positive
430,@gaborpakozdi,this video: *9min* how long it feels like: *2min*  6min brutal abs: *6min* how long it feels like: *long.*,2021-06-16T03:44:14Z,False,neutral
431,@Yuki-cj2um,Sorry but this is just true 😂😂,2021-06-16T05:25:30Z,True,neutral
432,@inshirah7837,what it says in the beginning: 8 min :D,2021-06-16T12:17:46Z,True,neutral
433,@leilamorales2997,i see your comments on so many videos haha,2021-06-27T15:20:56Z,True,neutral
434,@alicemeoww185,6min brutal abs: 6min How it feels like: 6h 😂,2021-08-27T05:36:56Z,True,neutral
435,@fitnessnerd6920,Brutal abs was my first video from Pamela…..bad first impresion haha 😂 ps. I love her now,2021-08-31T05:17:04Z,True,positive
436,@buggymars3454,i love these videos for days when i feel like crap and don’t feel like doing anything. at least i can improve stretching instead of making myself feel worse by overworking myself or not doing anything at all!,2022-10-28T01:46:51Z,False,positive
437,@summereleishaa,So happy to see Niall's song being used like this!,2021-06-17T11:24:35Z,False,positive
438,@meggy0,"A couple months ago, I couldn’t do really any of your thigh workouts, it was too painful and too hard, but I started doing one of your leg stretches and foam rolling everyday and now I’m so much better at all of them! Love how many different stretch videos you have, stretching is so important ❤️",2021-06-16T04:23:08Z,False,positive
439,@ainaaridzuan7010,"u go girl/boy!!! u've got this, u badass!!",2021-06-16T13:21:48Z,True,positive
440,@hannahament8979,"After dealing with so much from school, moving and everything else, it is so nice to see Pamela upload so regularly. Pamela, you have really made me feel stronger, more confident, and overall better! Thank you so, so much!! ❤️",2021-06-16T06:05:32Z,False,positive
441,@Forevagabby,I'm proud of you bestie,2021-06-18T23:30:27Z,True,positive
442,@hannahament8979,"@@Forevagabby Thank you so much, that means a lot!  Keep going strong! 💪",2021-06-19T00:00:45Z,True,positive
443,@jbd6616,thank you for playing a song with such pretty sapphic lyrics it really made me feel very happy and warm :-) <3,2021-06-16T13:38:55Z,False,positive
444,@juliaszodi1081,"I never really like streching videos, but this one has my heart. So calm, relaxing, and the music is amazing. Thank you Pam <3",2022-06-04T14:17:30Z,False,positive
445,@realfuck109,I spent 8 months attending physiotherapy. And been doing. Your routines before and after my workout and I can testify how have they helped to  not experiencing any of my issues. Thanks for that,2024-12-09T15:27:30Z,False,positive
446,@BeginnerYoga2,"I love how you combine yoga with nature, it feels relaxing and one with the world 🌍💆‍♂. These activities really help me feel more flexible and relaxed. I hope you will make more videos like this! ✨🙏",2025-04-01T04:03:47Z,False,positive
447,@prosteada8149,I really love Our song in this stretching! ❤️I was so happy when i heard it.,2021-06-21T14:42:13Z,False,positive
448,@eve7163,"Pamale is so sweet, like honestly, she smiles all the freaking time, even when I am on the floor sweating like crazy. And there she is, like Barbie, like an Angel, *_Flawless_*",2021-06-21T17:04:23Z,False,positive
449,@AAndersone,"At the end of the video I felt like I was sleeping in the clouds. The stretches, the music, the viiibe, I just love Pam's stretch videos so much I can't explain. Thank You, Pam, for making me so relaxed and happy.",2021-11-30T19:19:15Z,False,positive
450,@ultradeepfieldstars,i love the music in this! thankyou for including an lgbt song it made me smile so much,2021-06-17T18:28:14Z,False,positive
451,@tbslhoe2043,"this is definitely my fav video ever, doing it makes me so happy <3 especially after 30 mins of workout",2021-07-21T17:37:44Z,False,positive
452,@m3rcuryx,"After weight lifting, cardio and a BRUTAL leg day, this is perfect, tysm Pam <3",2021-10-22T21:59:29Z,False,positive
453,@lissyblue970,I like the prezel exercise very much! Very nice stretch ☺🥨,2024-01-26T17:52:47Z,False,positive
454,@jemimagill4061,"Been doing Pam's workouts for about six months now! Very confident that with workouts like that I'll easily do the splits by the end of the summer. I'm also stronger, cooler and sexier than I've been in my life. I literally feel like a WILD CAT. Lost 5 kilos too haha Thanks Pam 🤓❤️",2021-06-16T05:54:32Z,False,positive
455,@patriciakilgo23,"Even though these are a killer for your glutes, a workout alone wouldn't make any noticeable results if isn't combined with a structured diet aligned with your goals. You need quality nutrients in exact portions to make sure your body will regenerate all these damaged muscle tissues and not store unnecessary fat in the process. I'm following Dietarize's fat loss meal plan for 3 weeks now and my boyfriend has already started complimenting my body 😊 Great video Pamela, keep up the good work!!",2021-06-17T19:38:29Z,False,positive
456,@markpetruschi6034,He should compliment your face haha😜,2021-06-17T19:40:18Z,True,positive
457,@giananoel008,"@@markpetruschi6034 No, he should compliment her no matter what",2021-06-17T19:40:56Z,True,negative
458,@kara5659,I actually know a lot of people that still eat how they want while working out and have great results,2021-06-29T03:27:41Z,True,neutral
459,@patriciakilgo23,@@kara5659 They have great genetics.,2021-06-30T12:24:29Z,True,neutral
460,@efig4,When you uploaded the neck and back stretch I thought  that it was the best stretching video to ever exist. Little did I know!,2021-06-16T09:41:30Z,False,positive
461,@kutuzovaolga,"Why sit for minutes in static, if there is no sense from it?  First of all, we need to understand that we are pulling MUSCLES. Yes, the ligamentous apparatus, especially in childhood, is amenable to changes, but then it takes years of muscle work to ensure that the joint remains stable.  Further, if we already understand that we are pulling a muscle, we need to realize that only a nerve impulse sets the muscle in motion and it does not matter if it is a contraction or stretching..  And hence the logical conclusion follows➡️  Why sit for minutes in static, if there is no sense from it?  It is much more pleasant to move and feel control over the muscles.🙃",2022-01-22T15:03:22Z,False,neutral
462,@jaybeanzx,Static stretching is more effective if you want to gain flexibility. Girl what are you talking abt?,2024-02-16T20:54:59Z,True,negative
463,@huyentrangpham4961,"OMG. It actually helps my running injury. Thank you so much, Pam ❤",2025-04-05T13:32:57Z,False,positive
464,@evierose8954,Pam you don’t know how happy you made me by using ‘Our Song’ by Niall and Anne. I love them so much 🥰 it motivated me 😂,2021-06-23T16:22:12Z,False,positive
465,@sarahblanchard3744,I am a beginner as beginner can be. I've lost 40 pounds and am excited to start my toning journey with you. At 33 years old I am trying to change my lazy ways lol 😆 thank you for these free videos and thank you for sharing new music for me to get into!,2021-12-15T00:40:14Z,False,positive
466,@chandranibasu7627,It's a cloudy day. Also it was raining half an hour ago. I think it's a perfect day to do this stretch after some workout. ❤️❤️❤️,2021-06-16T06:21:08Z,False,positive
467,@KH-mr7lx,Thank you so much for all of the effort and hard work you put into all of these amazing workout and stretch videos Pamela! You're the best 💖,2021-06-16T03:36:36Z,False,positive
468,@heleaan,At the moment I have a stressful time because of many decisions in life that I have to make 🗓️. This routine felt so good right now 🤸‍♀️. If I do exercising I feel like „Everything will be ok…don’t worry“ 🥺. It is the feeling of „being in the here and now“. Exercising makes me happy and gives me hope in life ❤️.,2023-01-27T11:58:24Z,False,positive
